ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784193544,0,0,0,0,0,0,0,0,0,0,5258,5258,1
1784193545,0,0,0,0,0,0,0,0,0,0,5300,5300,0
1784193546,0,0,0,0,0,0,0,0,0,0,5342,5342,0
1784193548,0,0,0,0,0,0,0,0,0,0,5387,5387,0
1784193549,0,0,0,0,0,0,0,0,0,0,5413,5413,0
1784193550,0,0,0,0,0,0,0,0,0,0,5457,5457,0
1784193552,0,0,0,0,0,0,0,0,0,0,5487,5487,0
1784193553,0,0,0,0,0,0,0,0,0,0,5532,5532,0
1784193554,0,0,0,0,0,0,0,0,0,0,5568,5568,1
1784193556,0,0,0,0,0,0,0,0,0,0,5595,5595,0
1784193557,0,0,0,0,0,0,0,0,0,0,5637,5637,0
1784193559,0,0,0,0,0,0,0,0,0,0,5682,5682,1
1784193560,0,0,0,0,0,0,0,0,0,0,5718,5718,0
1784193562,0,0,0,0,0,0,0,0,0,0,5754,5754,0
1784193563,0,0,0,0,0,0,0,0,0,0,5790,5790,0
1784193564,0,0,0,0,0,0,0,0,0,0,5838,5838,0
1784193566,0,0,0,0,0,0,0,0,0,0,5883,5883,0
1784193567,0,0,0,0,0,0,0,0,0,0,5931,5931,0
1784193569,0,0,0,0,0,0,0,0,0,0,5958,5958,0
1784193571,0,0,0,0,0,0,0,0,0,0,5986,5986,0
1784193572,0,0,0,0,0,0,0,0,0,0,6021,6021,0
1784193574,0,0,0,0,0,0,0,0,0,0,6053,6053,1
1784193575,0,0,0,0,0,0,0,0,0,0,6085,6085,0
1784193577,0,0,0,0,0,0,0,0,0,0,6115,6115,0
1784193578,0,0,0,0,0,0,0,0,0,0,6144,6144,0
1784193580,0,0,0,0,0,0,0,0,0,0,6174,6174,0
1784193582,0,0,0,0,0,0,0,0,0,0,6205,6205,0
1784193583,0,0,0,0,0,0,0,0,0,0,6240,6240,0
1784193584,0,0,0,0,0,0,0,0,0,0,6274,6274,0
1784193586,0,0,0,0,0,0,0,0,0,0,6307,6307,0
1784193588,0,0,0,0,0,0,0,0,0,0,6342,6342,0
1784193589,0,0,0,0,0,0,0,0,0,0,6384,6384,0
1784193591,0,0,0,0,0,0,0,0,0,0,6429,6429,0
1784193592,0,0,0,0,0,0,0,0,0,0,6477,6477,0
1784193593,0,0,0,0,0,0,0,0,0,0,6526,6526,0
1784193595,0,0,0,0,0,0,0,0,0,0,6565,6565,0
1784193596,0,0,0,0,0,0,0,0,0,0,6608,6608,0
1784193597,0,0,0,0,0,0,0,0,0,0,6641,6641,0
1784193598,0,0,0,0,0,0,0,0,0,0,6670,6670,0
1784193600,0,0,0,0,0,0,0,0,0,0,6722,6722,0
1784193601,0,0,0,0,0,0,0,0,0,0,6767,6767,0
1784193603,0,0,0,0,0,0,0,0,0,0,6814,6814,0
1784193604,0,0,0,0,0,0,0,0,0,0,6857,6857,0
1784193606,0,0,0,0,0,0,0,0,0,0,6884,6884,0
1784193607,0,0,0,0,0,0,0,0,0,0,6915,6915,0
1784193608,0,0,0,0,0,0,0,0,0,0,6955,6955,0
1784193610,0,0,0,0,0,0,0,0,0,0,7008,7008,0
1784193611,0,0,0,0,0,0,0,0,0,0,7051,7051,0
1784193612,0,0,0,0,0,0,0,0,0,0,7073,7073,0
1784193613,0,0,0,0,0,0,0,0,0,0,7127,7127,0
1784193615,0,0,0,0,0,0,0,0,0,0,7162,7162,0
1784193616,0,0,0,0,0,0,0,0,0,0,7210,7210,0
1784193617,0,0,0,0,0,0,0,0,0,0,7221,7221,0
1784193619,0,0,0,0,0,0,0,0,0,0,7262,7262,1
1784193620,0,0,0,0,0,0,0,0,0,0,7309,7309,0
1784193622,0,0,0,0,0,0,0,0,0,0,7359,7359,0
1784193623,0,0,0,0,0,0,0,0,0,0,7402,7402,0
1784193625,0,0,0,0,0,0,0,0,0,0,7449,7449,0
1784193626,0,0,0,0,0,0,0,0,0,0,7491,7491,0
1784193628,0,0,0,0,0,0,0,0,0,0,7530,7530,0
1784193629,0,0,0,0,0,0,0,0,0,0,7575,7575,0
1784193630,0,0,0,0,0,0,0,0,0,0,7617,7617,0
1784193632,0,0,0,0,0,0,0,0,0,0,7654,7654,0
1784193633,0,0,0,0,0,0,0,0,0,0,7672,7672,0
1784193635,10,3200,2130,2117,0,0,0,0,0,0,7673,7673,1
1784193637,10,3200,2130,2117,0,0,0,0,0,0,7674,7674,0
1784193639,55,19600,14718,12022,0,0,0,0,0,0,7675,7675,0
1784193641,55,19600,14718,12022,0,0,0,0,0,0,7675,7675,0
1784193642,55,19600,14718,12022,0,0,0,0,0,0,7675,7675,0
1784193644,55,19600,14718,12022,0,0,0,0,0,0,7675,7675,0
1784193646,118,43200,32162,26480,0,0,0,0,0,0,7675,7675,5
1784193647,218,63452,47422,38800,0,0,0,0,0,0,7676,7676,6
1784193649,318,81200,61062,49557,0,0,0,0,0,0,7677,7677,5
1784193651,318,120800,93401,72696,0,0,0,0,0,0,7677,7677,5
1784193653,345,131600,102145,79031,0,0,0,0,0,0,7678,7678,4
1784193654,438,166400,129302,99975,0,0,0,0,0,0,7680,7680,2
1784193656,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193658,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193659,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193661,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193663,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193665,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193667,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193669,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193670,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193672,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193674,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193676,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193678,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193680,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193682,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193684,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193686,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193688,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193690,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193692,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193694,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193696,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193698,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193700,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193702,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193704,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193706,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193708,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193710,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193712,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193714,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193716,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193718,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193720,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193721,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193724,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193725,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193727,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193729,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193731,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193733,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193735,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193737,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
1784193739,489,186000,144879,111606,0,0,0,0,0,0,7682,7682,0
